order_item_id,order_id,product_id,quantity,unit_price,cost_price,discount_pct,tax_amount,shipping_fee,is_refunded
ITEM001214,ORD01662,PROD014,2,2440.94,1093,0.05,878.74,0,False
ITEM001215,ORD00088,PROD005,2,1420.47,774,0.1,511.37,60,False
ITEM001216,ORD01241,PROD005,4,1420.47,774,0.15,1022.74,100,False
ITEM001217,ORD00573,PROD047,1,2465.74,1799,0.0,443.83,0,False
ITEM001218,ORD00814,PROD032,4,933.84,623,0.05,672.36,0,True
ITEM001219,ORD00179,PROD045,4,840.7,384,0.05,605.31,0,False
ITEM001220,ORD01726,PROD049,1,3236.09,1350,0.05,582.5,0,False
ITEM001221,ORD00163,PROD033,1,1502.15,1017,0.15,270.39,60,False
ITEM001222,ORD02641,PROD046,4,1641.48,815,0.0,1181.87,40,False
ITEM001223,ORD01006,PROD004,1,752.0,464,0.0,135.36,0,False
ITEM001224,ORD02349,PROD030,2,504.05,291,0.0,181.46,60,False
ITEM001225,ORD02422,PROD041,3,943.33,405,0.0,509.4,0,False
ITEM001226,ORD02756,PROD017,1,877.06,671,0.0,157.87,100,False
ITEM001227,ORD00203,PROD003,3,1173.47,955,0.15,633.67,0,False
ITEM001228,ORD00047,PROD013,2,1902.92,1347,0.05,685.05,40,False
ITEM001229,ORD00463,PROD044,1,1806.4,786,0.15,325.15,0,False
ITEM001230,ORD00408,PROD048,4,1070.85,862,0.0,771.01,0,False
ITEM001231,ORD01218,PROD036,4,1349.98,804,0.15,971.99,60,True
ITEM001232,ORD02475,PROD018,2,904.74,434,0.05,325.71,0,False
ITEM001233,ORD00930,PROD023,1,2324.12,1319,0.0,418.34,100,False
ITEM001234,ORD00317,PROD035,4,2016.46,985,0.05,1451.85,40,False
ITEM001235,ORD01503,PROD049,1,3236.09,1350,0.2,582.5,100,True
ITEM001236,ORD00421,PROD033,3,1502.15,1017,0.0,811.16,100,False
ITEM001237,ORD01293,PROD036,4,1349.98,804,0.05,971.99,0,False
ITEM001238,ORD01735,PROD017,2,877.06,671,0.15,315.74,40,False
ITEM001239,ORD01760,PROD039,4,3056.1,1243,0.0,2200.39,60,False
ITEM001240,ORD00263,PROD034,2,620.24,500,0.05,223.29,0,False
ITEM001241,ORD01450,PROD012,2,2422.91,1356,0.0,872.25,60,False
ITEM001242,ORD02214,PROD005,3,1420.47,774,0.0,767.06,40,False
ITEM001243,ORD01716,PROD048,3,1070.85,862,0.05,578.26,60,False
ITEM001244,ORD00428,PROD040,2,445.33,309,0.0,160.32,0,False
ITEM001245,ORD00397,PROD027,4,2343.53,1365,0.1,1687.34,60,False
ITEM001246,ORD01240,PROD040,2,445.33,309,0.0,160.32,0,False
ITEM001247,ORD00796,PROD013,1,1902.92,1347,0.0,342.53,60,False
ITEM001248,ORD00107,PROD026,1,1183.54,583,0.05,213.04,40,False
ITEM001249,ORD00098,PROD014,4,2440.94,1093,0.0,1757.48,0,False
ITEM001250,ORD01904,PROD032,4,933.84,623,0.0,672.36,100,False
ITEM001251,ORD01281,PROD011,3,1201.51,685,0.1,648.82,60,False
ITEM001252,ORD00043,PROD038,1,1040.09,573,0.15,187.22,100,False
ITEM001253,ORD02290,PROD016,2,2282.55,1535,0.15,821.72,0,False
ITEM001254,ORD01578,PROD022,2,526.43,377,0.05,189.52,40,False
ITEM001255,ORD00095,PROD047,1,2465.74,1799,0.15,443.83,40,False
ITEM001256,ORD01970,PROD016,1,2282.55,1535,0.15,410.86,40,False
ITEM001257,ORD01790,PROD013,3,1902.92,1347,0.0,1027.58,0,False
ITEM001258,ORD00188,PROD012,1,2422.91,1356,0.0,436.12,0,False
ITEM001259,ORD00385,PROD018,3,904.74,434,0.0,488.56,100,False
ITEM001260,ORD00819,PROD029,4,2057.71,830,0.0,1481.55,0,False
ITEM001261,ORD01149,PROD018,4,904.74,434,0.15,651.41,100,False
ITEM001262,ORD01697,PROD046,1,1641.48,815,0.05,295.47,0,False
ITEM001263,ORD02135,PROD002,1,673.88,547,0.05,121.3,100,False
ITEM001264,ORD02537,PROD002,1,673.88,547,0.0,121.3,40,False
ITEM001265,ORD00226,PROD003,1,1173.47,955,0.0,211.22,60,False
ITEM001266,ORD01681,PROD029,2,2057.71,830,0.0,740.78,0,False
ITEM001267,ORD02393,PROD008,2,1007.3,566,0.2,362.63,100,False
ITEM001268,ORD01898,PROD011,4,1201.51,685,0.0,865.09,40,False
ITEM001269,ORD00518,PROD012,2,2422.91,1356,0.15,872.25,40,False
ITEM001270,ORD01733,PROD032,1,933.84,623,0.0,168.09,0,False
ITEM001271,ORD00296,PROD004,3,752.0,464,0.05,406.08,40,False
ITEM001272,ORD00414,PROD009,4,798.08,513,0.05,574.62,60,False
ITEM001273,ORD01861,PROD024,1,2463.1,1015,0.15,443.36,0,False
ITEM001274,ORD01996,PROD049,2,3236.09,1350,0.0,1164.99,60,False
ITEM001275,ORD02183,PROD016,3,2282.55,1535,0.0,1232.57,0,False
ITEM001276,ORD02029,PROD017,3,877.06,671,0.0,473.61,100,False
ITEM001277,ORD02573,PROD047,2,2465.74,1799,0.15,887.67,100,False
ITEM001278,ORD00004,PROD022,1,526.43,377,0.0,94.76,0,False
ITEM001279,ORD00178,PROD007,3,3025.92,1449,0.0,1634.0,0,False
ITEM001280,ORD00746,PROD010,3,3939.1,1578,0.05,2127.11,40,False
ITEM001281,ORD00259,PROD029,2,2057.71,830,0.05,740.78,0,False
ITEM001282,ORD00652,PROD036,3,1349.98,804,0.1,728.99,0,False
ITEM001283,ORD01819,PROD024,3,2463.1,1015,0.15,1330.07,0,False
ITEM001284,ORD01387,PROD046,3,1641.48,815,0.05,886.4,0,False
ITEM001285,ORD02592,PROD014,4,2440.94,1093,0.15,1757.48,0,False
ITEM001286,ORD02483,PROD014,1,2440.94,1093,0.1,439.37,0,False
ITEM001287,ORD01297,PROD025,1,3468.6,1987,0.0,624.35,0,True
ITEM001288,ORD00290,PROD046,2,1641.48,815,0.15,590.93,40,False
ITEM001289,ORD00803,PROD022,1,526.43,377,0.05,94.76,40,False
ITEM001290,ORD02531,PROD050,3,2095.72,1047,0.0,1131.69,0,False
ITEM001291,ORD02022,PROD047,1,2465.74,1799,0.05,443.83,40,False
ITEM001292,ORD00234,PROD023,4,2324.12,1319,0.0,1673.37,60,False
ITEM001293,ORD00408,PROD032,3,933.84,623,0.0,504.27,0,False
ITEM001294,ORD00694,PROD026,3,1183.54,583,0.1,639.11,60,True
ITEM001295,ORD01170,PROD027,4,2343.53,1365,0.1,1687.34,40,False
ITEM001296,ORD00562,PROD045,4,840.7,384,0.1,605.31,0,False
ITEM001297,ORD02478,PROD012,1,2422.91,1356,0.0,436.12,0,False
ITEM001298,ORD00432,PROD019,1,2758.41,1345,0.2,496.51,40,False
ITEM001299,ORD01569,PROD019,1,2758.41,1345,0.0,496.51,60,False
ITEM001300,ORD02545,PROD034,4,620.24,500,0.0,446.57,0,False
ITEM001301,ORD00983,PROD032,1,933.84,623,0.0,168.09,100,False
ITEM001302,ORD01435,PROD029,2,2057.71,830,0.0,740.78,40,False
ITEM001303,ORD00897,PROD021,1,2650.5,1088,0.0,477.09,0,False
ITEM001304,ORD02875,PROD035,4,2016.46,985,0.05,1451.85,0,False
ITEM001305,ORD00778,PROD042,4,3077.94,1393,0.15,2216.12,0,False
ITEM001306,ORD00223,PROD005,2,1420.47,774,0.2,511.37,0,False
ITEM001307,ORD01772,PROD012,3,2422.91,1356,0.1,1308.37,0,False
ITEM001308,ORD01689,PROD007,2,3025.92,1449,0.0,1089.33,60,False
ITEM001309,ORD00468,PROD041,4,943.33,405,0.1,679.2,60,False
ITEM001310,ORD02617,PROD002,3,673.88,547,0.1,363.9,0,False
ITEM001311,ORD01346,PROD025,2,3468.6,1987,0.0,1248.7,40,False
ITEM001312,ORD02423,PROD010,2,3939.1,1578,0.1,1418.08,0,False
ITEM001313,ORD02575,PROD038,3,1040.09,573,0.0,561.65,0,True
ITEM001314,ORD00412,PROD044,2,1806.4,786,0.0,650.3,60,False
ITEM001315,ORD02317,PROD006,3,2437.09,1107,0.05,1316.03,0,False
ITEM001316,ORD00626,PROD027,1,2343.53,1365,0.05,421.84,60,False
ITEM001317,ORD01276,PROD035,3,2016.46,985,0.1,1088.89,100,False
ITEM001318,ORD01012,PROD010,2,3939.1,1578,0.0,1418.08,40,False
ITEM001319,ORD01678,PROD009,1,798.08,513,0.05,143.65,0,False
ITEM001320,ORD02498,PROD020,4,211.51,136,0.15,152.29,0,True
ITEM001321,ORD00802,PROD037,4,281.16,121,0.2,202.44,0,False
ITEM001322,ORD01893,PROD035,4,2016.46,985,0.0,1451.85,40,False
ITEM001323,ORD01561,PROD037,2,281.16,121,0.0,101.22,60,False
ITEM001324,ORD01392,PROD040,1,445.33,309,0.05,80.16,40,False
ITEM001325,ORD02870,PROD008,3,1007.3,566,0.0,543.94,60,False
ITEM001326,ORD00255,PROD046,4,1641.48,815,0.0,1181.87,60,False
ITEM001327,ORD01487,PROD031,4,2693.06,1140,0.0,1939.0,60,False
ITEM001328,ORD02174,PROD049,1,3236.09,1350,0.1,582.5,0,False
ITEM001329,ORD01417,PROD043,1,1768.37,803,0.1,318.31,60,False
ITEM001330,ORD00762,PROD016,1,2282.55,1535,0.0,410.86,40,False
ITEM001331,ORD02847,PROD028,2,2252.23,1447,0.0,810.8,0,False
ITEM001332,ORD01358,PROD006,1,2437.09,1107,0.05,438.68,100,False
ITEM001333,ORD00565,PROD032,3,933.84,623,0.0,504.27,100,False
ITEM001334,ORD01392,PROD028,3,2252.23,1447,0.05,1216.2,40,False
ITEM001335,ORD01579,PROD011,4,1201.51,685,0.0,865.09,60,False
ITEM001336,ORD02504,PROD042,3,3077.94,1393,0.0,1662.09,0,False
ITEM001337,ORD01091,PROD023,1,2324.12,1319,0.0,418.34,0,False
ITEM001338,ORD02960,PROD030,3,504.05,291,0.05,272.19,0,False
ITEM001339,ORD01619,PROD009,4,798.08,513,0.05,574.62,40,False
ITEM001340,ORD02910,PROD028,2,2252.23,1447,0.0,810.8,0,False
ITEM001341,ORD02665,PROD024,3,2463.1,1015,0.0,1330.07,0,False
ITEM001342,ORD00400,PROD028,4,2252.23,1447,0.0,1621.6,40,False
ITEM001343,ORD00287,PROD024,4,2463.1,1015,0.05,1773.43,0,False
ITEM001344,ORD02234,PROD015,1,4106.89,1954,0.0,739.24,0,False
ITEM001345,ORD02332,PROD039,4,3056.1,1243,0.0,2200.39,0,False
ITEM001346,ORD01540,PROD050,3,2095.72,1047,0.05,1131.69,0,False
ITEM001347,ORD02698,PROD033,4,1502.15,1017,0.1,1081.54,0,False
ITEM001348,ORD02739,PROD047,4,2465.74,1799,0.0,1775.33,0,False
ITEM001349,ORD00237,PROD034,1,620.24,500,0.0,111.64,0,False
ITEM001350,ORD00815,PROD022,1,526.43,377,0.15,94.76,0,False
ITEM001351,ORD00928,PROD029,3,2057.71,830,0.15,1111.16,0,False
ITEM001352,ORD00414,PROD034,4,620.24,500,0.0,446.57,100,False
ITEM001353,ORD01956,PROD042,2,3077.94,1393,0.1,1108.06,0,False
ITEM001354,ORD02057,PROD047,4,2465.74,1799,0.05,1775.33,40,False
ITEM001355,ORD00420,PROD010,2,3939.1,1578,0.2,1418.08,0,False
ITEM001356,ORD00029,PROD045,3,840.7,384,0.0,453.98,0,False
ITEM001357,ORD02396,PROD030,1,504.05,291,0.1,90.73,0,False
ITEM001358,ORD00661,PROD011,3,1201.51,685,0.1,648.82,100,False
ITEM001359,ORD02624,PROD034,1,620.24,500,0.0,111.64,0,False
ITEM001360,ORD00450,PROD021,1,2650.5,1088,0.1,477.09,40,False
ITEM001361,ORD00380,PROD013,4,1902.92,1347,0.0,1370.1,40,False
ITEM001362,ORD02747,PROD025,4,3468.6,1987,0.0,2497.39,0,False
ITEM001363,ORD02414,PROD021,1,2650.5,1088,0.0,477.09,100,False
ITEM001364,ORD01251,PROD001,2,1746.41,799,0.15,628.71,0,False
ITEM001365,ORD02460,PROD005,2,1420.47,774,0.05,511.37,0,False
ITEM001366,ORD02999,PROD022,4,526.43,377,0.05,379.03,0,False
ITEM001367,ORD00356,PROD007,3,3025.92,1449,0.05,1634.0,0,False
ITEM001368,ORD02302,PROD013,2,1902.92,1347,0.0,685.05,0,False
ITEM001369,ORD01697,PROD045,1,840.7,384,0.0,151.33,40,False
ITEM001370,ORD00727,PROD023,4,2324.12,1319,0.1,1673.37,0,False
ITEM001371,ORD01468,PROD021,4,2650.5,1088,0.2,1908.36,40,False
ITEM001372,ORD02729,PROD006,1,2437.09,1107,0.0,438.68,0,False
ITEM001373,ORD00810,PROD020,3,211.51,136,0.0,114.22,100,False
ITEM001374,ORD01904,PROD012,1,2422.91,1356,0.0,436.12,0,False
ITEM001375,ORD02521,PROD040,3,445.33,309,0.0,240.48,40,False
ITEM001376,ORD00416,PROD009,4,798.08,513,0.0,574.62,60,False
ITEM001377,ORD00600,PROD050,3,2095.72,1047,0.05,1131.69,0,False
ITEM001378,ORD01340,PROD028,1,2252.23,1447,0.0,405.4,0,False
ITEM001379,ORD02508,PROD011,4,1201.51,685,0.0,865.09,0,False
ITEM001380,ORD00079,PROD032,2,933.84,623,0.1,336.18,0,False
ITEM001381,ORD01568,PROD011,4,1201.51,685,0.2,865.09,0,False
ITEM001382,ORD02823,PROD024,1,2463.1,1015,0.0,443.36,40,False
ITEM001383,ORD01095,PROD015,1,4106.89,1954,0.05,739.24,0,False
ITEM001384,ORD02944,PROD041,4,943.33,405,0.0,679.2,40,False
ITEM001385,ORD01221,PROD035,4,2016.46,985,0.15,1451.85,0,False
ITEM001386,ORD00058,PROD017,4,877.06,671,0.05,631.48,60,False
ITEM001387,ORD01448,PROD025,3,3468.6,1987,0.1,1873.04,0,False
ITEM001388,ORD01493,PROD049,2,3236.09,1350,0.0,1164.99,0,False
ITEM001389,ORD02672,PROD035,3,2016.46,985,0.05,1088.89,0,False
ITEM001390,ORD02096,PROD019,1,2758.41,1345,0.05,496.51,0,False
ITEM001391,ORD01459,PROD041,4,943.33,405,0.0,679.2,40,False
ITEM001392,ORD01209,PROD031,3,2693.06,1140,0.0,1454.25,40,False
ITEM001393,ORD00839,PROD017,3,877.06,671,0.05,473.61,40,False
ITEM001394,ORD02213,PROD050,1,2095.72,1047,0.1,377.23,40,False
ITEM001395,ORD01751,PROD023,3,2324.12,1319,0.0,1255.03,100,False
ITEM001396,ORD01355,PROD047,1,2465.74,1799,0.05,443.83,40,False
ITEM001397,ORD02378,PROD001,3,1746.41,799,0.0,943.06,0,False
ITEM001398,ORD01145,PROD010,2,3939.1,1578,0.0,1418.08,0,False
ITEM001399,ORD00213,PROD008,1,1007.3,566,0.05,181.31,0,False
ITEM001400,ORD00507,PROD042,2,3077.94,1393,0.0,1108.06,40,True
ITEM001401,ORD02964,PROD026,3,1183.54,583,0.0,639.11,0,False
ITEM001402,ORD02849,PROD034,2,620.24,500,0.0,223.29,40,False
ITEM001403,ORD02216,PROD019,2,2758.41,1345,0.05,993.03,0,False
ITEM001404,ORD01570,PROD014,2,2440.94,1093,0.0,878.74,60,False
ITEM001405,ORD02878,PROD008,3,1007.3,566,0.2,543.94,100,False
ITEM001406,ORD02835,PROD001,1,1746.41,799,0.0,314.35,0,False
ITEM001407,ORD02475,PROD048,3,1070.85,862,0.1,578.26,60,True
ITEM001408,ORD01733,PROD025,3,3468.6,1987,0.0,1873.04,60,False
ITEM001409,ORD01245,PROD024,3,2463.1,1015,0.05,1330.07,100,False
ITEM001410,ORD01016,PROD047,1,2465.74,1799,0.05,443.83,0,False
ITEM001411,ORD01144,PROD020,4,211.51,136,0.0,152.29,60,False
ITEM001412,ORD01271,PROD030,3,504.05,291,0.0,272.19,0,False
ITEM001413,ORD01933,PROD005,3,1420.47,774,0.0,767.06,40,False
ITEM001414,ORD00773,PROD003,1,1173.47,955,0.0,211.22,60,False
ITEM001415,ORD01530,PROD032,4,933.84,623,0.0,672.36,60,False
ITEM001416,ORD01082,PROD017,4,877.06,671,0.1,631.48,0,False
ITEM001417,ORD01152,PROD042,4,3077.94,1393,0.1,2216.12,60,False
ITEM001418,ORD01723,PROD005,4,1420.47,774,0.0,1022.74,0,False
ITEM001419,ORD00717,PROD011,1,1201.51,685,0.0,216.27,0,False
ITEM001420,ORD02134,PROD038,1,1040.09,573,0.0,187.22,40,False
ITEM001421,ORD00104,PROD004,4,752.0,464,0.0,541.44,60,True
ITEM001422,ORD02191,PROD039,2,3056.1,1243,0.1,1100.2,100,False
ITEM001423,ORD00205,PROD019,1,2758.41,1345,0.05,496.51,60,False
ITEM001424,ORD02689,PROD039,2,3056.1,1243,0.0,1100.2,0,False
ITEM001425,ORD01387,PROD046,2,1641.48,815,0.0,590.93,0,False
ITEM001426,ORD01645,PROD049,4,3236.09,1350,0.1,2329.98,0,False
ITEM001427,ORD01333,PROD023,4,2324.12,1319,0.0,1673.37,0,False
ITEM001428,ORD02049,PROD017,3,877.06,671,0.0,473.61,0,False
ITEM001429,ORD02059,PROD013,2,1902.92,1347,0.05,685.05,0,False
ITEM001430,ORD01850,PROD027,3,2343.53,1365,0.05,1265.51,0,False
ITEM001431,ORD00747,PROD001,4,1746.41,799,0.0,1257.41,60,False
ITEM001432,ORD01664,PROD002,2,673.88,547,0.15,242.6,40,False
ITEM001433,ORD01238,PROD018,1,904.74,434,0.0,162.85,60,False
ITEM001434,ORD02019,PROD036,3,1349.98,804,0.1,728.99,0,False
ITEM001435,ORD00956,PROD045,4,840.7,384,0.0,605.31,0,False
ITEM001436,ORD02803,PROD033,2,1502.15,1017,0.05,540.77,0,False
ITEM001437,ORD00518,PROD036,4,1349.98,804,0.15,971.99,0,False
ITEM001438,ORD01439,PROD002,3,673.88,547,0.0,363.9,40,False
ITEM001439,ORD01032,PROD004,4,752.0,464,0.1,541.44,0,False
ITEM001440,ORD02053,PROD016,4,2282.55,1535,0.1,1643.43,60,False
ITEM001441,ORD02742,PROD004,1,752.0,464,0.0,135.36,100,False
ITEM001442,ORD02160,PROD009,4,798.08,513,0.1,574.62,0,False
ITEM001443,ORD00273,PROD049,2,3236.09,1350,0.15,1164.99,0,False
ITEM001444,ORD00422,PROD021,2,2650.5,1088,0.05,954.18,100,False
ITEM001445,ORD02313,PROD023,1,2324.12,1319,0.0,418.34,60,False
ITEM001446,ORD01482,PROD002,2,673.88,547,0.0,242.6,40,False
ITEM001447,ORD02260,PROD003,4,1173.47,955,0.0,844.9,60,False
ITEM001448,ORD00782,PROD023,4,2324.12,1319,0.0,1673.37,0,False
ITEM001449,ORD02714,PROD026,2,1183.54,583,0.05,426.07,0,False
ITEM001450,ORD01245,PROD047,3,2465.74,1799,0.0,1331.5,0,False
ITEM001451,ORD02417,PROD007,4,3025.92,1449,0.0,2178.66,0,False
ITEM001452,ORD02395,PROD036,2,1349.98,804,0.0,485.99,0,False
ITEM001453,ORD02073,PROD044,4,1806.4,786,0.0,1300.61,0,False
ITEM001454,ORD00976,PROD033,4,1502.15,1017,0.05,1081.54,60,False
ITEM001455,ORD01744,PROD049,1,3236.09,1350,0.1,582.5,40,False
ITEM001456,ORD00417,PROD036,2,1349.98,804,0.0,485.99,0,False
ITEM001457,ORD02563,PROD004,4,752.0,464,0.0,541.44,0,False
ITEM001458,ORD00215,PROD023,3,2324.12,1319,0.0,1255.03,40,False
ITEM001459,ORD01136,PROD025,2,3468.6,1987,0.0,1248.7,0,False
ITEM001460,ORD00914,PROD041,3,943.33,405,0.0,509.4,60,False
ITEM001461,ORD01583,PROD026,2,1183.54,583,0.1,426.07,60,False
ITEM001462,ORD02025,PROD028,3,2252.23,1447,0.0,1216.2,40,False
ITEM001463,ORD00428,PROD028,3,2252.23,1447,0.15,1216.2,0,False
ITEM001464,ORD00733,PROD021,2,2650.5,1088,0.0,954.18,60,False
ITEM001465,ORD02747,PROD010,1,3939.1,1578,0.0,709.04,0,False
ITEM001466,ORD02264,PROD027,1,2343.53,1365,0.1,421.84,0,False
ITEM001467,ORD00413,PROD015,2,4106.89,1954,0.1,1478.48,0,False
ITEM001468,ORD02428,PROD017,4,877.06,671,0.05,631.48,100,False
ITEM001469,ORD01626,PROD039,2,3056.1,1243,0.15,1100.2,0,False
ITEM001470,ORD00232,PROD035,2,2016.46,985,0.0,725.93,100,True
ITEM001471,ORD00835,PROD005,4,1420.47,774,0.1,1022.74,0,False
ITEM001472,ORD00258,PROD016,2,2282.55,1535,0.0,821.72,0,False
ITEM001473,ORD01280,PROD023,2,2324.12,1319,0.1,836.68,40,False
ITEM001474,ORD00403,PROD039,4,3056.1,1243,0.0,2200.39,0,False
ITEM001475,ORD02472,PROD048,4,1070.85,862,0.0,771.01,0,False
ITEM001476,ORD00770,PROD009,1,798.08,513,0.05,143.65,0,False
ITEM001477,ORD00065,PROD033,3,1502.15,1017,0.0,811.16,0,False
ITEM001478,ORD02238,PROD035,3,2016.46,985,0.0,1088.89,0,False
ITEM001479,ORD00950,PROD040,1,445.33,309,0.0,80.16,60,False
ITEM001480,ORD00173,PROD050,1,2095.72,1047,0.05,377.23,60,False
ITEM001481,ORD02807,PROD024,3,2463.1,1015,0.15,1330.07,100,False
ITEM001482,ORD02676,PROD024,1,2463.1,1015,0.05,443.36,60,False
ITEM001483,ORD02609,PROD050,2,2095.72,1047,0.1,754.46,40,False
ITEM001484,ORD01251,PROD024,1,2463.1,1015,0.05,443.36,40,False
ITEM001485,ORD01412,PROD019,1,2758.41,1345,0.0,496.51,60,False
ITEM001486,ORD02449,PROD039,1,3056.1,1243,0.0,550.1,0,False
ITEM001487,ORD00638,PROD025,1,3468.6,1987,0.05,624.35,0,False
ITEM001488,ORD00949,PROD031,3,2693.06,1140,0.0,1454.25,60,True
ITEM001489,ORD02261,PROD038,4,1040.09,573,0.0,748.87,0,False
ITEM001490,ORD02101,PROD025,3,3468.6,1987,0.0,1873.04,100,False
ITEM001491,ORD02672,PROD027,3,2343.53,1365,0.05,1265.51,40,False
ITEM001492,ORD01695,PROD032,4,933.84,623,0.0,672.36,0,False
ITEM001493,ORD00752,PROD011,3,1201.51,685,0.1,648.82,60,False
ITEM001494,ORD00662,PROD005,2,1420.47,774,0.1,511.37,0,False
ITEM001495,ORD02187,PROD044,4,1806.4,786,0.1,1300.61,100,True
ITEM001496,ORD02466,PROD033,2,1502.15,1017,0.2,540.77,100,False
ITEM001497,ORD00143,PROD019,3,2758.41,1345,0.0,1489.54,40,False
ITEM001498,ORD01906,PROD043,3,1768.37,803,0.05,954.92,0,False
ITEM001499,ORD02557,PROD047,4,2465.74,1799,0.15,1775.33,0,False
ITEM001500,ORD02698,PROD016,3,2282.55,1535,0.05,1232.57,40,False
ITEM001501,ORD00486,PROD035,1,2016.46,985,0.1,362.96,60,False
ITEM001502,ORD00992,PROD011,2,1201.51,685,0.0,432.55,0,False
ITEM001503,ORD01461,PROD011,2,1201.51,685,0.05,432.55,0,False
ITEM001504,ORD02591,PROD010,1,3939.1,1578,0.0,709.04,0,False
ITEM001505,ORD00293,PROD034,4,620.24,500,0.2,446.57,40,False
ITEM001506,ORD01644,PROD005,4,1420.47,774,0.1,1022.74,60,False
ITEM001507,ORD02719,PROD023,1,2324.12,1319,0.15,418.34,0,False
ITEM001508,ORD00838,PROD025,1,3468.6,1987,0.05,624.35,0,False
ITEM001509,ORD01038,PROD029,2,2057.71,830,0.0,740.78,40,False
ITEM001510,ORD02682,PROD040,1,445.33,309,0.0,80.16,60,True
ITEM001511,ORD01751,PROD013,1,1902.92,1347,0.15,342.53,60,False
ITEM001512,ORD00272,PROD047,1,2465.74,1799,0.0,443.83,60,False
ITEM001513,ORD01049,PROD032,3,933.84,623,0.0,504.27,0,False
ITEM001514,ORD01959,PROD034,1,620.24,500,0.05,111.64,0,False
ITEM001515,ORD02370,PROD012,3,2422.91,1356,0.0,1308.37,100,False
ITEM001516,ORD00806,PROD024,2,2463.1,1015,0.05,886.72,100,False
ITEM001517,ORD01705,PROD040,2,445.33,309,0.0,160.32,40,False
ITEM001518,ORD01890,PROD021,4,2650.5,1088,0.05,1908.36,60,False
ITEM001519,ORD00883,PROD029,2,2057.71,830,0.15,740.78,100,False
ITEM001520,ORD02283,PROD023,4,2324.12,1319,0.0,1673.37,0,False
ITEM001521,ORD00832,PROD033,3,1502.15,1017,0.0,811.16,0,False
ITEM001522,ORD01113,PROD008,1,1007.3,566,0.0,181.31,40,True
ITEM001523,ORD02192,PROD042,2,3077.94,1393,0.2,1108.06,100,False
ITEM001524,ORD02041,PROD013,1,1902.92,1347,0.0,342.53,40,False
ITEM001525,ORD01106,PROD005,4,1420.47,774,0.0,1022.74,60,False
ITEM001526,ORD02637,PROD041,3,943.33,405,0.05,509.4,0,False
ITEM001527,ORD01595,PROD010,2,3939.1,1578,0.0,1418.08,0,False
ITEM001528,ORD02277,PROD014,1,2440.94,1093,0.2,439.37,0,False
ITEM001529,ORD01627,PROD024,4,2463.1,1015,0.15,1773.43,100,False
ITEM001530,ORD01890,PROD011,1,1201.51,685,0.05,216.27,0,False
ITEM001531,ORD01805,PROD046,2,1641.48,815,0.05,590.93,0,False
ITEM001532,ORD01221,PROD003,1,1173.47,955,0.0,211.22,100,False
ITEM001533,ORD00274,PROD029,3,2057.71,830,0.05,1111.16,0,False
ITEM001534,ORD00590,PROD048,2,1070.85,862,0.1,385.51,60,True
ITEM001535,ORD02701,PROD030,4,504.05,291,0.0,362.92,40,False
ITEM001536,ORD00583,PROD049,2,3236.09,1350,0.0,1164.99,0,False
ITEM001537,ORD00968,PROD037,4,281.16,121,0.15,202.44,40,False
ITEM001538,ORD01991,PROD007,4,3025.92,1449,0.0,2178.66,100,False
ITEM001539,ORD02420,PROD017,2,877.06,671,0.05,315.74,0,False
ITEM001540,ORD01259,PROD020,4,211.51,136,0.0,152.29,60,False
ITEM001541,ORD01311,PROD011,2,1201.51,685,0.0,432.55,0,False
ITEM001542,ORD02867,PROD044,3,1806.4,786,0.1,975.46,0,False
ITEM001543,ORD00572,PROD025,3,3468.6,1987,0.0,1873.04,0,False
ITEM001544,ORD00545,PROD024,1,2463.1,1015,0.05,443.36,60,False
ITEM001545,ORD01461,PROD002,3,673.88,547,0.0,363.9,40,False
ITEM001546,ORD00127,PROD027,4,2343.53,1365,0.0,1687.34,0,False
ITEM001547,ORD00733,PROD019,1,2758.41,1345,0.15,496.51,60,False
ITEM001548,ORD00417,PROD029,1,2057.71,830,0.05,370.39,0,False
ITEM001549,ORD00638,PROD037,2,281.16,121,0.15,101.22,0,False
ITEM001550,ORD00041,PROD011,1,1201.51,685,0.15,216.27,0,False
ITEM001551,ORD00787,PROD019,2,2758.41,1345,0.15,993.03,40,False
ITEM001552,ORD00297,PROD028,1,2252.23,1447,0.15,405.4,40,False
ITEM001553,ORD01621,PROD039,3,3056.1,1243,0.0,1650.3,60,False
ITEM001554,ORD00042,PROD021,2,2650.5,1088,0.15,954.18,0,True
ITEM001555,ORD02680,PROD026,4,1183.54,583,0.0,852.15,0,False
ITEM001556,ORD00033,PROD022,1,526.43,377,0.0,94.76,60,False
ITEM001557,ORD01300,PROD006,3,2437.09,1107,0.0,1316.03,0,False
ITEM001558,ORD02713,PROD011,3,1201.51,685,0.0,648.82,100,True
ITEM001559,ORD00616,PROD014,2,2440.94,1093,0.05,878.74,0,False
ITEM001560,ORD00948,PROD036,2,1349.98,804,0.0,485.99,0,False
ITEM001561,ORD01548,PROD040,2,445.33,309,0.0,160.32,0,False
ITEM001562,ORD00160,PROD041,4,943.33,405,0.0,679.2,0,False
ITEM001563,ORD01953,PROD002,4,673.88,547,0.0,485.2,0,False
ITEM001564,ORD02506,PROD043,4,1768.37,803,0.1,1273.22,0,False
ITEM001565,ORD01732,PROD020,1,211.51,136,0.0,38.07,0,False
ITEM001566,ORD02447,PROD022,4,526.43,377,0.0,379.03,0,False
