order_id,order_date,customer_id,payment_status,fulfillment_status,channel
ORD02064,2024-09-14,CUST0092,Paid,Shipped,Direct
ORD02065,2023-11-03,CUST0179,Paid,Shipped,Direct
ORD02066,2024-04-01,CUST0056,Paid,Shipped,Direct
ORD02067,2023-06-09,CUST0155,Paid,Delivered,Google Ads
ORD02068,2023-11-27,CUST0160,Paid,Shipped,Flipkart Ads
ORD02069,2023-08-13,CUST0111,Paid,Returned,Google Ads
ORD02070,2024-12-29,CUST0137,Paid,Shipped,Amazon Ads
ORD02071,2024-05-18,CUST0232,Pending,Shipped,Amazon Ads
ORD02072,2024-03-31,CUST0480,Pending,Delivered,Email
ORD02073,2023-02-14,CUST0468,Paid,Shipped,Email
ORD02074,2023-08-02,CUST0220,Paid,Shipped,Amazon Ads
ORD02075,2023-02-28,CUST0481,Paid,Shipped,Amazon Ads
ORD02076,2024-10-05,CUST0068,Pending,Shipped,Google Ads
ORD02077,2024-09-07,CUST0302,Paid,Shipped,Amazon Ads
ORD02078,2023-07-14,CUST0249,Paid,Shipped,Flipkart Ads
ORD02079,2024-05-03,CUST0482,Paid,Shipped,Google Ads
ORD02080,2023-06-06,CUST0496,Paid,Shipped,Amazon Ads
ORD02081,2024-09-01,CUST0323,Paid,Delivered,Google Ads
ORD02082,2023-08-14,CUST0410,Paid,Delivered,Google Ads
ORD02083,2024-02-16,CUST0392,Paid,Shipped,Instagram
ORD02084,2023-07-24,CUST0006,Paid,Delivered,Email
ORD02085,2023-03-20,CUST0464,Paid,Shipped,Google Ads
ORD02086,2023-05-04,CUST0280,Paid,Shipped,Direct
ORD02087,2024-04-15,CUST0432,Paid,Shipped,Google Ads
ORD02088,2023-08-06,CUST0487,Paid,Shipped,Direct
ORD02089,2024-05-30,CUST0094,Paid,Shipped,Instagram
ORD02090,2024-08-24,CUST0429,Paid,Shipped,Amazon Ads
ORD02091,2023-04-14,CUST0269,Paid,Shipped,Google Ads
ORD02092,2024-01-28,CUST0197,Paid,Shipped,Instagram
ORD02093,2024-09-22,CUST0025,Paid,Returned,Flipkart Ads
ORD02094,2024-10-06,CUST0148,Paid,Shipped,Instagram
ORD02095,2024-08-30,CUST0118,Paid,Shipped,Email
ORD02096,2024-03-09,CUST0338,Paid,Shipped,Email
ORD02097,2023-11-27,CUST0367,Paid,Shipped,Amazon Ads
ORD02098,2023-05-23,CUST0338,Paid,Shipped,Direct
ORD02099,2024-06-23,CUST0066,Paid,Shipped,Amazon Ads
ORD02100,2023-10-05,CUST0458,Paid,Shipped,Direct
ORD02101,2023-08-21,CUST0301,Paid,Delivered,Direct
ORD02102,2024-06-12,CUST0370,Paid,Shipped,Direct
ORD02103,2024-07-24,CUST0175,Paid,Delivered,Direct
ORD02104,2023-03-31,CUST0319,Paid,Delivered,Email
ORD02105,2024-05-06,CUST0076,Paid,Shipped,Email
ORD02106,2023-07-18,CUST0495,Paid,Shipped,Google Ads
ORD02107,2023-12-28,CUST0461,Paid,Shipped,Email
ORD02108,2024-03-16,CUST0114,Paid,Shipped,Amazon Ads
ORD02109,2023-01-26,CUST0111,Paid,Shipped,Email
ORD02110,2023-01-25,CUST0249,Paid,Shipped,Amazon Ads
ORD02111,2024-01-29,CUST0439,Paid,Shipped,Flipkart Ads
ORD02112,2024-05-21,CUST0203,Paid,Delivered,Email
ORD02113,2023-10-28,CUST0147,Paid,Shipped,Amazon Ads
ORD02114,2023-12-05,CUST0035,Paid,Delivered,Direct
ORD02115,2023-09-24,CUST0487,Paid,Shipped,Instagram
ORD02116,2024-04-05,CUST0309,Paid,Delivered,Direct
ORD02117,2024-11-23,CUST0026,Paid,Shipped,Google Ads
ORD02118,2024-03-31,CUST0238,Paid,Shipped,Amazon Ads
ORD02119,2023-12-26,CUST0014,Paid,Shipped,Direct
ORD02120,2023-03-09,CUST0374,Paid,Shipped,Email
ORD02121,2024-02-16,CUST0045,Paid,Shipped,Email
ORD02122,2024-05-05,CUST0428,Paid,Shipped,Flipkart Ads
ORD02123,2023-02-18,CUST0216,Paid,Shipped,Instagram
ORD02124,2024-11-17,CUST0233,Paid,Shipped,Amazon Ads
ORD02125,2024-07-17,CUST0193,Paid,Shipped,Direct
ORD02126,2023-04-12,CUST0051,Pending,Shipped,Instagram
ORD02127,2023-08-04,CUST0427,Paid,Shipped,Flipkart Ads
ORD02128,2024-03-13,CUST0375,Paid,Returned,Google Ads
ORD02129,2024-11-30,CUST0214,Paid,Shipped,Instagram
ORD02130,2024-07-22,CUST0151,Paid,Shipped,Flipkart Ads
ORD02131,2024-07-12,CUST0440,Paid,Delivered,Amazon Ads
ORD02132,2023-06-08,CUST0275,Paid,Shipped,Google Ads
ORD02133,2024-05-03,CUST0338,Paid,Shipped,Email
ORD02134,2024-11-16,CUST0076,Paid,Shipped,Flipkart Ads
ORD02135,2023-08-30,CUST0439,Paid,Shipped,Email
ORD02136,2023-01-05,CUST0220,Paid,Shipped,Google Ads
ORD02137,2024-08-18,CUST0348,Paid,Shipped,Flipkart Ads
ORD02138,2023-12-27,CUST0444,Paid,Shipped,Flipkart Ads
ORD02139,2024-04-03,CUST0187,Paid,Shipped,Google Ads
ORD02140,2023-09-05,CUST0289,Paid,Shipped,Amazon Ads
ORD02141,2024-07-19,CUST0403,Paid,Returned,Flipkart Ads
ORD02142,2024-11-03,CUST0028,Paid,Shipped,Google Ads
ORD02143,2024-02-26,CUST0379,Paid,Delivered,Instagram
ORD02144,2023-01-15,CUST0180,Paid,Returned,Email
ORD02145,2024-07-26,CUST0253,Pending,Shipped,Flipkart Ads
ORD02146,2023-05-02,CUST0126,Failed,Shipped,Instagram
ORD02147,2023-10-04,CUST0177,Paid,Shipped,Flipkart Ads
ORD02148,2024-07-11,CUST0037,Paid,Delivered,Amazon Ads
ORD02149,2024-03-28,CUST0410,Paid,Shipped,Google Ads
ORD02150,2024-01-25,CUST0099,Paid,Returned,Flipkart Ads
ORD02151,2023-10-21,CUST0098,Paid,Shipped,Google Ads
ORD02152,2024-07-27,CUST0127,Paid,Shipped,Direct
ORD02153,2024-08-20,CUST0483,Pending,Shipped,Flipkart Ads
ORD02154,2024-03-21,CUST0168,Paid,Shipped,Amazon Ads
ORD02155,2023-07-29,CUST0080,Paid,Shipped,Amazon Ads
ORD02156,2024-08-12,CUST0294,Paid,Shipped,Instagram
ORD02157,2024-12-14,CUST0333,Paid,Shipped,Amazon Ads
ORD02158,2023-10-29,CUST0126,Paid,Shipped,Google Ads
ORD02159,2023-08-11,CUST0343,Paid,Delivered,Direct
ORD02160,2023-01-03,CUST0310,Paid,Delivered,Amazon Ads
ORD02161,2024-06-01,CUST0150,Paid,Shipped,Flipkart Ads
ORD02162,2023-04-03,CUST0016,Paid,Shipped,Amazon Ads
ORD02163,2024-06-03,CUST0028,Paid,Shipped,Direct
ORD02164,2024-03-03,CUST0496,Paid,Shipped,Google Ads
ORD02165,2024-05-07,CUST0419,Paid,Shipped,Flipkart Ads
ORD02166,2023-08-23,CUST0444,Paid,Shipped,Instagram
ORD02167,2024-09-11,CUST0173,Paid,Delivered,Instagram
ORD02168,2023-06-10,CUST0046,Paid,Delivered,Instagram
ORD02169,2024-12-21,CUST0328,Paid,Shipped,Flipkart Ads
ORD02170,2023-11-27,CUST0236,Paid,Shipped,Instagram
ORD02171,2023-11-29,CUST0439,Paid,Shipped,Amazon Ads
ORD02172,2023-02-19,CUST0214,Paid,Shipped,Flipkart Ads
ORD02173,2024-06-06,CUST0085,Paid,Shipped,Flipkart Ads
ORD02174,2024-10-29,CUST0282,Paid,Shipped,Flipkart Ads
ORD02175,2024-05-06,CUST0232,Paid,Shipped,Email
ORD02176,2024-08-04,CUST0085,Paid,Delivered,Google Ads
ORD02177,2024-11-11,CUST0409,Paid,Shipped,Email
ORD02178,2023-09-29,CUST0489,Pending,Delivered,Email
ORD02179,2024-08-02,CUST0065,Paid,Delivered,Email
ORD02180,2023-09-09,CUST0134,Paid,Returned,Google Ads
ORD02181,2024-07-13,CUST0151,Paid,Shipped,Email
ORD02182,2024-11-26,CUST0115,Failed,Shipped,Instagram
ORD02183,2024-11-29,CUST0064,Paid,Shipped,Flipkart Ads
ORD02184,2023-03-31,CUST0343,Paid,Shipped,Flipkart Ads
ORD02185,2024-03-21,CUST0427,Paid,Shipped,Amazon Ads
ORD02186,2023-11-28,CUST0363,Pending,Shipped,Direct
ORD02187,2023-05-19,CUST0407,Paid,Shipped,Instagram
ORD02188,2023-12-23,CUST0352,Paid,Shipped,Google Ads
ORD02189,2024-08-23,CUST0158,Paid,Delivered,Direct
ORD02190,2023-10-01,CUST0077,Paid,Shipped,Flipkart Ads
ORD02191,2023-01-19,CUST0491,Paid,Shipped,Email
ORD02192,2023-11-07,CUST0146,Paid,Shipped,Amazon Ads
ORD02193,2023-06-03,CUST0343,Paid,Shipped,Amazon Ads
ORD02194,2024-01-25,CUST0463,Paid,Shipped,Flipkart Ads
ORD02195,2023-09-17,CUST0225,Paid,Shipped,Instagram
ORD02196,2024-09-11,CUST0405,Paid,Shipped,Direct
ORD02197,2024-07-24,CUST0313,Paid,Shipped,Amazon Ads
ORD02198,2023-05-05,CUST0103,Paid,Shipped,Flipkart Ads
ORD02199,2023-12-20,CUST0407,Failed,Shipped,Instagram
ORD02200,2023-09-30,CUST0347,Paid,Shipped,Flipkart Ads
ORD02201,2024-09-10,CUST0301,Paid,Shipped,Flipkart Ads
ORD02202,2023-09-02,CUST0428,Paid,Shipped,Instagram
ORD02203,2024-03-25,CUST0466,Paid,Returned,Instagram
ORD02204,2023-09-04,CUST0088,Paid,Returned,Instagram
ORD02205,2024-06-03,CUST0371,Paid,Shipped,Flipkart Ads
ORD02206,2023-05-21,CUST0303,Paid,Shipped,Amazon Ads
ORD02207,2023-12-28,CUST0168,Paid,Shipped,Google Ads
ORD02208,2023-01-08,CUST0435,Paid,Shipped,Google Ads
ORD02209,2024-04-22,CUST0170,Pending,Shipped,Flipkart Ads
ORD02210,2023-12-18,CUST0135,Paid,Shipped,Flipkart Ads
ORD02211,2024-05-09,CUST0050,Failed,Shipped,Amazon Ads
ORD02212,2024-08-28,CUST0432,Failed,Shipped,Instagram
ORD02213,2024-03-02,CUST0340,Paid,Shipped,Flipkart Ads
ORD02214,2023-02-08,CUST0347,Paid,Shipped,Email
ORD02215,2024-08-15,CUST0134,Paid,Shipped,Instagram
ORD02216,2023-07-06,CUST0347,Paid,Shipped,Flipkart Ads
ORD02217,2024-08-18,CUST0137,Paid,Shipped,Email
ORD02218,2024-08-22,CUST0245,Pending,Shipped,Direct
ORD02219,2023-04-03,CUST0109,Paid,Shipped,Amazon Ads
ORD02220,2023-03-27,CUST0313,Paid,Shipped,Email
ORD02221,2023-02-13,CUST0287,Paid,Shipped,Flipkart Ads
ORD02222,2023-05-17,CUST0021,Paid,Shipped,Google Ads
ORD02223,2024-02-25,CUST0090,Paid,Shipped,Flipkart Ads
ORD02224,2023-03-15,CUST0296,Paid,Shipped,Google Ads
ORD02225,2024-07-01,CUST0112,Paid,Shipped,Amazon Ads
ORD02226,2024-09-04,CUST0301,Paid,Shipped,Amazon Ads
ORD02227,2024-05-26,CUST0077,Paid,Delivered,Instagram
ORD02228,2023-06-05,CUST0177,Paid,Returned,Instagram
ORD02229,2023-09-12,CUST0343,Paid,Shipped,Google Ads
ORD02230,2023-06-20,CUST0148,Paid,Returned,Google Ads
ORD02231,2024-12-28,CUST0101,Paid,Shipped,Amazon Ads
ORD02232,2023-06-19,CUST0246,Paid,Shipped,Email
ORD02233,2023-11-18,CUST0117,Paid,Shipped,Google Ads
ORD02234,2024-07-20,CUST0092,Paid,Delivered,Google Ads
ORD02235,2024-03-31,CUST0401,Paid,Shipped,Email
ORD02236,2024-08-25,CUST0028,Paid,Delivered,Instagram
ORD02237,2024-09-04,CUST0425,Paid,Shipped,Instagram
ORD02238,2023-06-04,CUST0450,Paid,Shipped,Google Ads
ORD02239,2023-12-15,CUST0025,Paid,Shipped,Instagram
ORD02240,2024-03-26,CUST0058,Pending,Shipped,Instagram
ORD02241,2024-10-14,CUST0498,Paid,Shipped,Direct
ORD02242,2023-06-22,CUST0297,Paid,Shipped,Instagram
ORD02243,2023-01-10,CUST0134,Paid,Shipped,Amazon Ads
ORD02244,2023-09-22,CUST0331,Paid,Shipped,Flipkart Ads
ORD02245,2024-03-13,CUST0249,Pending,Shipped,Google Ads
ORD02246,2023-09-04,CUST0038,Paid,Delivered,Google Ads
ORD02247,2024-10-28,CUST0390,Failed,Shipped,Amazon Ads
ORD02248,2024-06-29,CUST0429,Paid,Shipped,Flipkart Ads
ORD02249,2024-05-13,CUST0075,Paid,Shipped,Flipkart Ads
ORD02250,2023-05-09,CUST0142,Paid,Shipped,Amazon Ads
ORD02251,2024-11-02,CUST0322,Paid,Delivered,Email
ORD02252,2024-08-23,CUST0168,Paid,Delivered,Email
ORD02253,2024-08-27,CUST0259,Paid,Shipped,Flipkart Ads
ORD02254,2023-11-23,CUST0373,Paid,Shipped,Email
ORD02255,2024-02-08,CUST0355,Paid,Delivered,Email
ORD02256,2024-09-20,CUST0225,Paid,Delivered,Email
ORD02257,2024-08-28,CUST0152,Paid,Delivered,Flipkart Ads
ORD02258,2024-11-05,CUST0019,Paid,Delivered,Email
ORD02259,2024-09-02,CUST0146,Paid,Shipped,Google Ads
ORD02260,2024-09-16,CUST0448,Paid,Shipped,Direct
ORD02261,2023-12-25,CUST0241,Paid,Shipped,Flipkart Ads
ORD02262,2024-08-25,CUST0372,Paid,Shipped,Amazon Ads
ORD02263,2024-12-18,CUST0381,Paid,Shipped,Email
ORD02264,2023-01-17,CUST0344,Paid,Shipped,Instagram
ORD02265,2023-10-01,CUST0237,Paid,Shipped,Flipkart Ads
ORD02266,2024-11-15,CUST0035,Paid,Shipped,Amazon Ads
ORD02267,2023-04-26,CUST0190,Paid,Shipped,Direct
ORD02268,2024-11-23,CUST0001,Paid,Shipped,Google Ads
ORD02269,2023-04-01,CUST0484,Paid,Shipped,Amazon Ads
ORD02270,2023-03-23,CUST0153,Paid,Delivered,Email
ORD02271,2023-11-20,CUST0429,Paid,Delivered,Instagram
ORD02272,2023-04-24,CUST0433,Paid,Shipped,Email
ORD02273,2023-02-27,CUST0126,Paid,Shipped,Amazon Ads
ORD02274,2023-06-03,CUST0491,Paid,Shipped,Flipkart Ads
ORD02275,2024-02-08,CUST0482,Paid,Shipped,Instagram
ORD02276,2024-09-19,CUST0345,Paid,Shipped,Instagram
ORD02277,2023-09-23,CUST0400,Paid,Shipped,Amazon Ads
ORD02278,2023-11-11,CUST0226,Paid,Delivered,Direct
ORD02279,2024-12-15,CUST0221,Pending,Shipped,Direct
ORD02280,2023-02-10,CUST0403,Paid,Shipped,Email
ORD02281,2023-04-15,CUST0407,Paid,Shipped,Amazon Ads
ORD02282,2023-07-12,CUST0211,Paid,Shipped,Instagram
ORD02283,2024-02-05,CUST0025,Paid,Shipped,Amazon Ads
ORD02284,2023-10-05,CUST0016,Paid,Delivered,Instagram
ORD02285,2023-12-20,CUST0182,Pending,Shipped,Email
ORD02286,2024-08-02,CUST0499,Paid,Shipped,Flipkart Ads
ORD02287,2024-12-09,CUST0329,Paid,Shipped,Flipkart Ads
ORD02288,2023-09-13,CUST0129,Paid,Shipped,Amazon Ads
ORD02289,2024-10-12,CUST0042,Paid,Shipped,Instagram
ORD02290,2024-10-22,CUST0403,Failed,Shipped,Flipkart Ads
ORD02291,2023-04-09,CUST0481,Paid,Shipped,Instagram
ORD02292,2024-08-10,CUST0418,Paid,Shipped,Email
ORD02293,2023-10-09,CUST0336,Paid,Delivered,Amazon Ads
ORD02294,2024-02-07,CUST0236,Paid,Shipped,Instagram
ORD02295,2023-04-19,CUST0360,Paid,Shipped,Amazon Ads
ORD02296,2024-11-30,CUST0439,Paid,Shipped,Instagram
ORD02297,2023-07-18,CUST0402,Paid,Shipped,Direct
ORD02298,2023-10-30,CUST0034,Paid,Shipped,Direct
ORD02299,2023-11-23,CUST0345,Pending,Shipped,Instagram
ORD02300,2023-06-03,CUST0381,Paid,Shipped,Email
ORD02301,2024-07-05,CUST0045,Paid,Shipped,Amazon Ads
ORD02302,2024-10-06,CUST0134,Paid,Shipped,Google Ads
ORD02303,2024-02-09,CUST0021,Paid,Shipped,Instagram
ORD02304,2024-04-06,CUST0122,Paid,Shipped,Instagram
ORD02305,2023-05-12,CUST0070,Paid,Shipped,Direct
ORD02306,2023-03-25,CUST0352,Paid,Returned,Flipkart Ads
ORD02307,2024-02-03,CUST0361,Paid,Shipped,Direct
ORD02308,2024-09-19,CUST0048,Paid,Shipped,Amazon Ads
ORD02309,2023-04-19,CUST0491,Paid,Shipped,Direct
ORD02310,2023-08-09,CUST0039,Paid,Shipped,Google Ads
ORD02311,2024-07-06,CUST0287,Paid,Shipped,Email
ORD02312,2024-01-03,CUST0490,Paid,Delivered,Google Ads
ORD02313,2023-05-27,CUST0010,Pending,Shipped,Email
ORD02314,2023-04-22,CUST0030,Paid,Returned,Google Ads
ORD02315,2024-09-06,CUST0244,Paid,Shipped,Direct
ORD02316,2024-07-11,CUST0274,Paid,Shipped,Google Ads
ORD02317,2024-05-08,CUST0444,Paid,Shipped,Direct
ORD02318,2024-05-19,CUST0088,Paid,Shipped,Direct
ORD02319,2024-04-19,CUST0244,Pending,Shipped,Amazon Ads
ORD02320,2023-09-28,CUST0381,Pending,Delivered,Direct
ORD02321,2024-02-25,CUST0329,Paid,Shipped,Flipkart Ads
ORD02322,2024-12-07,CUST0479,Paid,Delivered,Google Ads
ORD02323,2024-01-02,CUST0015,Paid,Delivered,Instagram
ORD02324,2023-10-07,CUST0004,Paid,Returned,Instagram
ORD02325,2023-10-10,CUST0191,Paid,Shipped,Instagram
ORD02326,2023-02-09,CUST0168,Paid,Shipped,Flipkart Ads
ORD02327,2023-07-08,CUST0009,Paid,Shipped,Direct
ORD02328,2023-06-13,CUST0109,Paid,Shipped,Google Ads
ORD02329,2024-06-19,CUST0137,Paid,Shipped,Email
ORD02330,2024-06-19,CUST0154,Failed,Shipped,Email
ORD02331,2023-01-04,CUST0388,Paid,Shipped,Amazon Ads
ORD02332,2023-10-17,CUST0209,Paid,Delivered,Flipkart Ads
ORD02333,2024-03-08,CUST0272,Pending,Delivered,Google Ads
ORD02334,2024-04-15,CUST0143,Paid,Shipped,Direct
ORD02335,2023-06-30,CUST0099,Paid,Shipped,Instagram
ORD02336,2023-09-05,CUST0377,Paid,Shipped,Flipkart Ads
ORD02337,2024-09-19,CUST0308,Paid,Shipped,Flipkart Ads
ORD02338,2023-10-06,CUST0069,Paid,Shipped,Google Ads
ORD02339,2024-08-03,CUST0247,Paid,Shipped,Direct
ORD02340,2023-09-11,CUST0261,Paid,Shipped,Amazon Ads
ORD02341,2023-06-30,CUST0276,Paid,Shipped,Direct
ORD02342,2024-11-11,CUST0079,Paid,Shipped,Amazon Ads
ORD02343,2024-05-23,CUST0146,Paid,Shipped,Amazon Ads
ORD02344,2024-11-30,CUST0111,Paid,Returned,Instagram
ORD02345,2024-07-19,CUST0258,Paid,Shipped,Instagram
ORD02346,2023-11-22,CUST0093,Paid,Shipped,Google Ads
ORD02347,2023-12-23,CUST0013,Paid,Shipped,Direct
ORD02348,2024-10-11,CUST0260,Paid,Shipped,Amazon Ads
ORD02349,2024-11-10,CUST0426,Pending,Shipped,Google Ads
ORD02350,2024-01-26,CUST0109,Paid,Shipped,Amazon Ads
ORD02351,2024-09-06,CUST0330,Paid,Shipped,Flipkart Ads
ORD02352,2023-03-26,CUST0189,Paid,Shipped,Email
ORD02353,2023-11-13,CUST0095,Paid,Shipped,Email
ORD02354,2023-07-31,CUST0105,Paid,Shipped,Amazon Ads
ORD02355,2024-05-29,CUST0008,Paid,Shipped,Google Ads
ORD02356,2024-01-19,CUST0067,Paid,Shipped,Instagram
ORD02357,2024-11-21,CUST0496,Paid,Shipped,Direct
ORD02358,2023-12-08,CUST0191,Paid,Delivered,Amazon Ads
ORD02359,2023-02-07,CUST0366,Paid,Delivered,Amazon Ads
ORD02360,2024-05-25,CUST0256,Paid,Shipped,Direct
ORD02361,2024-02-24,CUST0009,Paid,Delivered,Instagram
ORD02362,2023-06-18,CUST0478,Pending,Shipped,Amazon Ads
ORD02363,2023-12-09,CUST0117,Paid,Delivered,Flipkart Ads
ORD02364,2023-11-02,CUST0267,Paid,Shipped,Instagram
ORD02365,2024-06-25,CUST0099,Paid,Shipped,Flipkart Ads
ORD02366,2024-12-02,CUST0485,Failed,Delivered,Email
ORD02367,2024-06-20,CUST0298,Failed,Shipped,Direct
ORD02368,2023-04-22,CUST0397,Pending,Shipped,Instagram
ORD02369,2024-02-15,CUST0164,Paid,Shipped,Instagram
ORD02370,2023-07-25,CUST0376,Paid,Shipped,Google Ads
ORD02371,2023-07-04,CUST0141,Paid,Shipped,Google Ads
ORD02372,2024-01-17,CUST0268,Paid,Shipped,Direct
ORD02373,2024-05-10,CUST0037,Paid,Delivered,Instagram
ORD02374,2024-01-14,CUST0074,Paid,Shipped,Email
ORD02375,2023-02-16,CUST0073,Paid,Returned,Amazon Ads
ORD02376,2024-07-04,CUST0308,Paid,Delivered,Direct
ORD02377,2024-06-11,CUST0199,Paid,Shipped,Direct
ORD02378,2024-05-18,CUST0130,Paid,Shipped,Google Ads
ORD02379,2023-01-22,CUST0246,Paid,Delivered,Email
ORD02380,2023-08-01,CUST0312,Paid,Shipped,Direct
ORD02381,2023-11-06,CUST0060,Paid,Shipped,Email
ORD02382,2024-10-22,CUST0279,Paid,Shipped,Direct
ORD02383,2023-09-29,CUST0103,Paid,Shipped,Google Ads
ORD02384,2024-07-24,CUST0296,Paid,Shipped,Amazon Ads
ORD02385,2023-07-21,CUST0320,Paid,Shipped,Google Ads
ORD02386,2023-02-01,CUST0487,Paid,Shipped,Direct
ORD02387,2024-03-18,CUST0341,Paid,Shipped,Email
ORD02388,2023-06-11,CUST0151,Failed,Delivered,Flipkart Ads
ORD02389,2023-09-11,CUST0157,Paid,Shipped,Google Ads
ORD02390,2024-06-04,CUST0206,Paid,Returned,Email
ORD02391,2024-10-12,CUST0474,Paid,Shipped,Google Ads
ORD02392,2024-04-24,CUST0179,Paid,Shipped,Direct
ORD02393,2023-01-10,CUST0197,Paid,Shipped,Email
ORD02394,2024-12-26,CUST0223,Paid,Returned,Amazon Ads
ORD02395,2024-05-19,CUST0089,Paid,Shipped,Email
ORD02396,2024-07-13,CUST0287,Pending,Shipped,Instagram
ORD02397,2024-03-11,CUST0434,Pending,Returned,Flipkart Ads
ORD02398,2023-04-21,CUST0276,Paid,Shipped,Direct
ORD02399,2023-06-02,CUST0236,Paid,Shipped,Email
ORD02400,2024-09-26,CUST0183,Pending,Shipped,Direct
ORD02401,2023-04-12,CUST0209,Paid,Delivered,Google Ads
ORD02402,2023-07-10,CUST0493,Paid,Shipped,Google Ads
ORD02403,2024-12-29,CUST0130,Paid,Shipped,Email
ORD02404,2024-07-16,CUST0153,Paid,Delivered,Instagram
ORD02405,2023-03-22,CUST0013,Paid,Shipped,Email
ORD02406,2024-05-03,CUST0122,Paid,Shipped,Amazon Ads
ORD02407,2023-03-29,CUST0359,Paid,Shipped,Instagram
ORD02408,2023-07-13,CUST0220,Pending,Shipped,Direct
ORD02409,2023-04-14,CUST0106,Paid,Shipped,Email
ORD02410,2023-04-06,CUST0375,Paid,Delivered,Direct
ORD02411,2024-02-27,CUST0070,Paid,Shipped,Flipkart Ads
ORD02412,2023-07-17,CUST0195,Paid,Shipped,Instagram
ORD02413,2023-01-01,CUST0186,Paid,Shipped,Email
ORD02414,2024-02-11,CUST0099,Paid,Shipped,Flipkart Ads
ORD02415,2024-01-13,CUST0082,Paid,Shipped,Email
ORD02416,2023-06-16,CUST0075,Paid,Shipped,Amazon Ads
ORD02417,2024-05-23,CUST0374,Paid,Shipped,Google Ads
ORD02418,2024-09-29,CUST0340,Paid,Shipped,Direct
ORD02419,2023-11-09,CUST0192,Paid,Shipped,Email
ORD02420,2024-08-15,CUST0325,Paid,Shipped,Instagram
ORD02421,2024-02-22,CUST0467,Paid,Delivered,Email
ORD02422,2024-11-11,CUST0214,Paid,Shipped,Email
ORD02423,2024-04-21,CUST0315,Paid,Shipped,Email
ORD02424,2023-03-14,CUST0444,Paid,Delivered,Email
ORD02425,2023-05-21,CUST0467,Failed,Shipped,Instagram
ORD02426,2024-08-04,CUST0382,Paid,Shipped,Instagram
ORD02427,2023-09-19,CUST0367,Paid,Shipped,Email
ORD02428,2023-12-06,CUST0318,Paid,Shipped,Google Ads
ORD02429,2023-11-04,CUST0144,Paid,Shipped,Email
ORD02430,2023-09-02,CUST0384,Paid,Delivered,Direct
ORD02431,2024-05-29,CUST0216,Paid,Shipped,Direct
ORD02432,2023-12-03,CUST0361,Paid,Shipped,Instagram
ORD02433,2024-07-28,CUST0324,Paid,Shipped,Direct
ORD02434,2024-07-14,CUST0015,Paid,Returned,Direct
ORD02435,2023-03-17,CUST0217,Paid,Shipped,Amazon Ads
ORD02436,2023-06-24,CUST0492,Paid,Delivered,Email
ORD02437,2023-04-19,CUST0439,Paid,Shipped,Email
ORD02438,2023-07-02,CUST0035,Paid,Shipped,Email
ORD02439,2023-07-11,CUST0183,Paid,Shipped,Email
ORD02440,2023-03-06,CUST0270,Paid,Shipped,Flipkart Ads
ORD02441,2024-04-18,CUST0433,Paid,Shipped,Email
ORD02442,2023-04-10,CUST0467,Paid,Shipped,Instagram
ORD02443,2024-06-27,CUST0358,Paid,Shipped,Instagram
ORD02444,2023-05-08,CUST0100,Failed,Shipped,Flipkart Ads
ORD02445,2024-03-27,CUST0007,Paid,Delivered,Email
ORD02446,2024-01-04,CUST0030,Pending,Returned,Google Ads
ORD02447,2023-02-12,CUST0467,Paid,Shipped,Email
ORD02448,2024-02-23,CUST0305,Pending,Shipped,Instagram
ORD02449,2024-05-02,CUST0473,Paid,Shipped,Amazon Ads
ORD02450,2023-03-19,CUST0144,Paid,Shipped,Direct
ORD02451,2023-09-27,CUST0111,Paid,Returned,Amazon Ads
ORD02452,2024-11-04,CUST0232,Paid,Shipped,Google Ads
ORD02453,2024-12-01,CUST0179,Paid,Delivered,Email
ORD02454,2024-12-28,CUST0072,Paid,Returned,Flipkart Ads
ORD02455,2023-11-11,CUST0210,Paid,Delivered,Email
ORD02456,2023-06-17,CUST0220,Paid,Shipped,Google Ads
ORD02457,2023-12-05,CUST0080,Paid,Shipped,Google Ads
ORD02458,2023-07-12,CUST0500,Paid,Shipped,Direct
ORD02459,2024-03-28,CUST0083,Paid,Shipped,Google Ads
ORD02460,2023-10-10,CUST0042,Paid,Shipped,Amazon Ads
ORD02461,2023-12-02,CUST0273,Paid,Shipped,Direct
ORD02462,2024-01-25,CUST0191,Paid,Shipped,Email
ORD02463,2024-06-08,CUST0173,Failed,Shipped,Email
ORD02464,2023-08-28,CUST0461,Paid,Shipped,Flipkart Ads
ORD02465,2024-04-27,CUST0007,Paid,Shipped,Google Ads
ORD02466,2024-10-20,CUST0155,Paid,Shipped,Google Ads
ORD02467,2024-12-16,CUST0010,Paid,Shipped,Instagram
ORD02468,2024-08-14,CUST0034,Paid,Shipped,Direct
ORD02469,2024-07-08,CUST0036,Paid,Shipped,Instagram
ORD02470,2024-04-02,CUST0409,Paid,Shipped,Direct
ORD02471,2023-03-30,CUST0006,Paid,Shipped,Amazon Ads
ORD02472,2024-10-21,CUST0408,Paid,Shipped,Direct
ORD02473,2023-04-05,CUST0402,Paid,Shipped,Email
ORD02474,2024-03-27,CUST0215,Paid,Shipped,Flipkart Ads
ORD02475,2024-03-03,CUST0134,Paid,Shipped,Direct
ORD02476,2023-05-31,CUST0285,Paid,Shipped,Direct
ORD02477,2024-05-28,CUST0126,Paid,Shipped,Direct
